NEW_TABLE:user
828,591,6,15,8,6,16,12,18992,192,82,186,68,2,3083,Wizard,Chaotic Evil,Valencia,Dragon
829,619,15,1,4,18,9,9,13365,64,178,32,45,19,3111,Paladin,Neutral Good,Bob,Minotaur
830,999999,14,18,9,15,16,6,18475,161,78,40,26,17,8659,Barbarian,Chaotic Neutral,Mandy,Halfling
831,999999,12,17,5,18,12,19,17925,25,149,25,137,8,5083,Warlock,Chaotic Neutral,Bob,Naga
832,15,18,2,5,9,19,20,8541,111,114,53,43,2,18917,Knight,Neutral Good,Frank,Gnome
833,973,11,7,16,10,4,6,19895,196,10,117,3,3,3129,Knight,Lawful Evil,Frank,Dragon
834,235,19,8,10,8,11,15,5678,31,179,11,100,8,10378,Knight,Lawful Evil,Billy,Naga
835,74,18,14,10,14,17,9,12130,40,191,36,129,5,10785,Barbarian,Chaotic Good,Joe,Human
836,950,17,7,14,17,5,11,4327,23,152,11,111,13,7683,Paladin,Chaotic Evil,Valencia,Human
837,726,15,6,2,5,15,13,18530,92,194,20,39,19,12116,Paladin,Lawful Good,Bob,Human
838,800,19,14,19,17,16,17,14419,67,25,31,9,20,656,Wizard,Lawful Neutral,Valencia,Dwarf
839,617,7,19,16,6,16,7,2757,195,22,115,15,8,3348,Rogue,Chaotic Neutral,Mandy,Human
840,999999,20,19,16,9,11,14,11283,112,148,8,2,20,7758,Barbarian,Chaotic Evil,Bob,Human
841,999999,3,12,16,15,4,13,15184,32,81,28,12,4,17956,Warlock,Chaotic Evil,Mandy,Gnome
842,748,20,8,19,4,20,1,19381,7,193,2,92,15,17824,Barbarian,Chaotic Neutral,Erin,Naga
843,782,20,8,10,8,3,11,17329,130,177,116,29,5,19264,Necromancer,Neutral Good,Bob,Dwarf
844,493,16,13,17,4,4,1,1447,142,193,123,158,4,1574,Knight,Chaotic Neutral,Valencia,Halfling
845,897,2,18,7,3,19,12,18778,185,182,102,124,16,9093,Paladin,True Neutral,Mandy,Halfling
846,306,14,4,10,6,13,10,5782,77,164,72,137,17,1202,Necromancer,Chaotic Good,Valencia,Human
847,423,2,6,15,3,11,12,14413,94,137,72,60,15,12390,Paladin,True Neutral,Joe,Dwarf
848,197,6,12,16,5,2,5,16397,199,56,129,53,14,18928,Paladin,Lawful Neutral,Mandy,Dwarf
849,186,6,11,13,19,14,2,9271,14,150,13,73,13,18716,Barbarian,Chaotic Evil,Bob,Human
850,901,18,9,5,17,12,12,1132,91,124,86,118,3,17369,Warlock,Lawful Neutral,Sue,Dragon
851,689,6,17,17,16,10,7,640,188,2,65,2,19,16342,Knight,True Neutral,Valencia,Minotaur
852,999999,5,15,2,1,12,17,18271,61,107,19,68,15,17483,Knight,Chaotic Evil,Sue,Gnome
853,999999,20,8,1,4,20,11,3065,20,43,17,14,3,9588,Rogue,Neutral Good,Mandy,Gnome
854,999999,15,16,16,5,4,18,4869,72,5,31,4,15,12024,Barbarian,True Neutral,Billy,Minotaur
855,999999,19,11,12,4,18,13,11233,128,47,67,26,9,6321,Rogue,Chaotic Neutral,Bob,Gnome
856,809,13,12,20,10,2,1,820,121,152,77,111,11,2475,Knight,Lawful Evil,Billy,Dragon
857,924,12,11,15,11,12,16,9028,174,6,118,5,3,14299,Barbarian,True Neutral,Frank,Dragon
858,713,17,14,7,10,19,13,8893,45,22,41,21,2,12825,Barbarian,Lawful Good,Mandy,Dragon
859,260,10,1,8,16,11,9,10977,4,145,2,127,12,19976,Warlock,Lawful Evil,Sue,Dragon
860,109,13,9,20,15,7,8,10132,194,108,106,63,3,16795,Rogue,Neutral Evil,Sue,Minotaur
861,986,7,7,18,4,18,2,879,105,167,46,28,19,9787,Conjurer,Neutral Good,Frank,Naga
862,177,14,20,6,16,1,14,18979,127,71,111,29,19,4987,Knight,Chaotic Good,Mandy,Halfling
863,872,2,9,11,17,19,17,16950,179,35,127,24,18,10900,Barbarian,Neutral Good,Joe,Dragon
864,127,3,3,7,4,16,6,14443,42,70,29,46,13,732,Paladin,Lawful Good,Joe,Minotaur
865,34,11,13,5,18,19,17,11908,127,73,56,57,2,5618,Wizard,Lawful Neutral,Mandy,Dragon
866,999999,17,1,3,2,13,1,14343,87,125,49,11,15,13319,Necromancer,Chaotic Evil,Sue,Naga
867,136,5,15,10,19,4,11,16414,56,181,1,144,20,10156,Warlock,Neutral Evil,Valencia,Halfling
868,902,1,17,11,17,4,19,4627,55,61,40,10,20,3550,Paladin,Lawful Good,Valencia,Dragon
869,257,3,1,9,18,20,19,11556,91,153,22,67,18,2801,Barbarian,Neutral Evil,Mandy,Gnome
870,529,20,8,14,15,7,16,3838,124,60,4,55,20,3434,Paladin,Chaotic Neutral,Billy,Dwarf
871,577,20,3,15,19,7,20,500,119,81,37,16,7,17478,Rogue,Lawful Evil,Frank,Naga
872,75,3,15,2,9,9,14,19803,200,165,125,118,14,9897,Barbarian,Neutral Good,Billy,Naga
873,109,5,7,3,18,16,17,6740,33,157,24,21,7,12928,Necromancer,True Neutral,Erin,Halfling
874,596,13,3,12,20,17,8,3017,69,15,67,11,1,19926,Rogue,Lawful Evil,Bob,Halfling
875,999999,20,8,1,1,11,18,7579,78,109,42,92,15,14130,Necromancer,Lawful Good,Joe,Minotaur
876,50,10,4,5,20,19,6,14946,31,134,24,53,7,3466,Warlock,Lawful Neutral,Billy,Minotaur
877,999999,7,10,19,17,1,17,9579,81,178,16,153,2,12791,Rogue,Neutral Good,Mandy,Dragon
878,532,10,8,15,18,15,1,17784,58,49,1,27,12,3192,Paladin,Chaotic Good,Billy,Human
879,947,4,13,18,16,19,18,7117,160,172,139,117,18,3459,Rogue,Neutral Good,Sue,Naga
880,336,4,6,2,12,17,18,18658,78,109,11,72,2,19938,Barbarian,Lawful Evil,Erin,Dragon
881,26,20,20,7,13,14,2,11108,104,102,64,42,3,2012,Warlock,Lawful Neutral,Joe,Minotaur
882,987,13,6,17,17,13,6,9119,167,177,160,64,20,5501,Wizard,Chaotic Evil,Sue,Minotaur
883,432,2,2,6,18,18,5,5464,157,70,36,54,11,17537,Wizard,True Neutral,Billy,Human
884,740,16,13,19,1,5,7,9440,157,27,46,7,7,17957,Rogue,Chaotic Good,Joe,Dragon
885,857,4,11,1,10,2,10,13998,51,93,16,42,20,13196,Paladin,Lawful Evil,Valencia,Minotaur
886,465,6,19,20,16,9,20,9253,135,162,35,95,8,9542,Knight,Chaotic Good,Sue,Dwarf
887,582,4,11,12,3,4,15,8293,66,47,16,38,19,14603,Wizard,True Neutral,Joe,Dwarf
888,999999,3,17,4,12,8,5,14190,78,142,14,141,13,8967,Necromancer,Lawful Good,Bob,Dwarf
889,118,7,1,7,5,11,18,2102,20,163,16,154,7,14694,Rogue,Neutral Evil,Billy,Minotaur
890,884,4,5,10,6,15,3,14267,105,23,12,11,13,2821,Knight,Chaotic Neutral,Mandy,Dwarf
891,932,10,13,2,4,6,1,19276,190,6,182,3,10,17470,Barbarian,Chaotic Neutral,Bob,Gnome
892,669,14,11,10,9,5,5,19634,45,11,28,3,20,4478,Warlock,Chaotic Neutral,Erin,Dwarf
893,932,4,5,19,16,3,4,2111,41,42,6,18,15,17832,Barbarian,Chaotic Good,Frank,Human
894,75,19,16,6,3,6,11,16363,188,57,3,19,15,9557,Barbarian,Chaotic Neutral,Joe,Gnome
895,445,9,19,10,4,7,14,17041,165,13,122,2,20,19874,Conjurer,Neutral Evil,Erin,Gnome
896,348,15,14,8,18,19,3,6833,105,168,52,79,19,10151,Paladin,True Neutral,Sue,Dragon
897,465,8,10,1,10,11,8,155,83,177,52,137,19,11852,Warlock,True Neutral,Bob,Dwarf
898,6,11,16,8,8,20,13,11439,10,111,8,46,2,11305,Paladin,Chaotic Evil,Erin,Human
899,95,11,13,6,8,6,20,14293,106,160,80,95,7,9842,Wizard,Chaotic Good,Sue,Dragon
900,946,1,17,18,1,11,10,14878,64,167,58,1,20,16291,Paladin,Neutral Evil,Frank,Halfling
901,999999,2,7,4,7,17,10,426,120,197,19,154,11,10593,Paladin,Chaotic Good,Valencia,Minotaur
902,136,9,10,8,10,8,20,17348,3,24,3,20,4,14494,Paladin,Lawful Neutral,Frank,Dragon
903,961,13,4,6,19,4,3,4100,106,104,53,91,3,2649,Knight,Lawful Neutral,Valencia,Gnome
904,807,15,9,14,10,19,12,10043,18,63,10,58,9,6656,Conjurer,Lawful Good,Sue,Human
905,999999,7,12,16,11,7,8,11216,135,199,41,126,3,4485,Knight,Neutral Evil,Mandy,Dwarf
906,277,2,3,3,19,7,12,75,198,165,17,107,11,12754,Barbarian,Chaotic Neutral,Valencia,Human
907,914,9,5,11,19,7,8,3508,127,184,116,38,16,4923,Paladin,True Neutral,Sue,Gnome
908,173,4,5,20,9,16,3,2673,199,86,191,51,1,16092,Warlock,Chaotic Evil,Erin,Dragon
909,999999,3,13,19,15,2,20,8488,183,140,65,10,12,3529,Wizard,Neutral Good,Erin,Dwarf
910,999999,18,12,13,5,10,8,3375,126,132,102,99,9,5043,Wizard,Chaotic Good,Erin,Halfling
911,378,11,2,13,15,18,12,9986,88,99,13,12,1,2903,Paladin,Lawful Evil,Valencia,Minotaur
912,987,8,18,12,11,1,5,11229,197,194,170,170,13,16588,Knight,True Neutral,Bob,Naga
913,664,7,8,13,18,13,15,7588,144,131,30,107,10,5563,Necromancer,Neutral Good,Frank,Halfling
914,892,9,1,11,11,12,1,16037,19,75,13,60,13,12262,Knight,Chaotic Evil,Valencia,Naga
915,72,8,18,15,6,7,19,2369,188,17,76,13,3,4608,Conjurer,Chaotic Evil,Erin,Dragon
916,283,20,4,1,13,20,17,10880,15,10,9,9,12,3038,Paladin,Lawful Neutral,Bob,Human
917,504,5,12,3,19,17,20,210,101,36,6,20,2,16367,Warlock,Chaotic Good,Sue,Human
918,270,7,3,17,14,13,9,12484,118,134,93,115,7,15558,Paladin,Chaotic Neutral,Mandy,Dragon
919,125,14,2,4,19,12,11,14838,45,126,42,124,12,4590,Rogue,True Neutral,Erin,Dwarf
920,361,4,18,5,14,12,13,1432,78,186,49,17,6,18683,Knight,True Neutral,Mandy,Minotaur
921,999999,7,9,2,16,18,6,14415,123,130,101,5,13,5545,Necromancer,Chaotic Evil,Frank,Dragon
922,298,1,17,16,2,7,13,15099,184,157,91,6,1,6605,Necromancer,Lawful Neutral,Mandy,Halfling
923,509,14,18,19,6,20,17,18528,156,194,135,26,11,2839,Warlock,Lawful Good,Bob,Dragon
924,358,9,7,4,13,8,6,4403,52,91,4,68,5,18177,Paladin,Chaotic Evil,Bob,Gnome
925,820,14,9,20,19,2,2,3791,28,9,21,8,6,1893,Barbarian,Lawful Neutral,Mandy,Naga
926,962,19,10,20,1,7,20,10942,112,33,54,16,1,13775,Barbarian,True Neutral,Bob,Naga
927,921,14,20,17,12,2,4,10945,134,147,86,124,15,19699,Barbarian,Chaotic Neutral,Bob,Dwarf
928,999999,3,17,2,16,5,10,13671,106,25,32,17,7,9409,Rogue,Lawful Evil,Joe,Minotaur
929,282,18,7,20,1,14,11,17911,101,103,34,99,20,15445,Conjurer,Lawful Evil,Mandy,Dragon
930,478,9,11,12,16,4,8,8805,17,41,12,2,14,5935,Rogue,Chaotic Evil,Sue,Dragon
931,999999,16,17,13,14,10,15,5877,76,182,56,93,1,735,Barbarian,Chaotic Evil,Erin,Naga
932,61,18,6,19,5,5,12,13448,91,199,29,23,12,17474,Conjurer,Chaotic Evil,Frank,Minotaur
933,610,9,12,12,1,14,8,16536,37,34,18,3,16,11078,Knight,Chaotic Neutral,Bob,Minotaur
934,165,20,9,2,17,17,1,1593,48,136,36,37,20,10123,Warlock,Neutral Good,Erin,Gnome
935,345,13,12,4,12,2,4,3826,74,15,29,8,20,3481,Paladin,Lawful Evil,Mandy,Naga
936,813,1,2,7,19,7,20,10378,74,34,63,32,19,12004,Paladin,Chaotic Good,Bob,Human
937,272,14,8,1,14,19,5,2223,140,22,114,9,5,9681,Rogue,Lawful Good,Bob,Gnome
938,999999,4,15,15,7,15,8,272,162,107,154,58,11,9924,Rogue,Chaotic Good,Frank,Dragon
939,999999,1,5,13,1,7,9,5740,162,51,80,45,20,4552,Paladin,Lawful Neutral,Mandy,Dwarf
940,588,16,8,17,14,20,14,12051,22,163,17,126,8,6836,Rogue,Chaotic Good,Frank,Minotaur
941,999999,15,14,3,1,5,2,9416,180,109,66,101,18,14808,Conjurer,Chaotic Evil,Bob,Halfling
942,999999,17,9,4,5,7,20,9640,33,126,3,17,16,9237,Barbarian,Neutral Evil,Bob,Minotaur
943,346,9,10,9,5,15,10,13655,164,115,40,24,17,12384,Knight,Chaotic Evil,Frank,Human
944,1000,10,5,12,9,20,17,3956,61,31,61,17,10,97,Rogue,Lawful Neutral,Frank,Halfling
945,176,5,2,9,15,1,2,16793,164,71,146,13,13,1028,Knight,Chaotic Good,Joe,Gnome
946,999999,11,8,11,14,10,19,3876,198,14,92,4,12,14700,Knight,Lawful Good,Bob,Halfling
947,75,12,6,5,10,8,5,7175,12,11,5,1,6,19616,Paladin,Lawful Good,Erin,Halfling
948,490,6,3,14,20,9,7,1369,113,103,54,70,10,15637,Warlock,Lawful Evil,Mandy,Minotaur
949,355,13,8,11,4,14,2,3853,18,45,2,15,9,9898,Barbarian,Lawful Good,Valencia,Naga
950,493,10,10,4,7,3,2,12400,4,118,3,82,3,13758,Knight,Chaotic Good,Billy,Dragon
951,448,16,12,14,8,15,16,18715,63,156,35,135,14,9597,Necromancer,Lawful Good,Frank,Gnome
952,898,6,7,2,13,19,4,10139,45,61,2,56,18,10220,Conjurer,True Neutral,Erin,Dragon
953,309,11,12,5,5,8,11,13419,148,50,7,30,18,17493,Knight,Lawful Good,Erin,Gnome
954,663,10,7,7,15,8,8,3389,73,44,7,27,8,17160,Barbarian,Chaotic Good,Sue,Halfling
955,38,16,20,5,14,11,18,13305,192,200,11,123,12,945,Conjurer,Chaotic Good,Billy,Minotaur
956,629,15,15,19,8,2,4,18620,58,118,41,83,7,10555,Paladin,Chaotic Neutral,Sue,Dragon
957,128,17,11,15,14,10,19,4637,143,97,57,65,12,8272,Paladin,True Neutral,Valencia,Dwarf
958,769,10,4,20,14,14,8,5522,76,179,49,162,9,1317,Wizard,True Neutral,Valencia,Gnome
959,685,11,9,15,20,7,10,8534,110,182,92,157,5,202,Necromancer,Lawful Good,Billy,Human
960,790,3,20,4,19,3,20,1074,40,176,12,52,8,7897,Barbarian,True Neutral,Erin,Minotaur
961,581,5,20,14,12,5,17,15303,104,158,51,95,3,2438,Wizard,Chaotic Neutral,Sue,Dwarf
962,999999,10,19,18,17,4,3,13309,171,107,85,55,10,13671,Wizard,Neutral Good,Billy,Dwarf
963,117,7,11,4,4,10,16,10915,30,44,19,16,13,15421,Paladin,True Neutral,Bob,Human
964,855,18,12,8,5,10,16,5598,3,137,1,41,15,17589,Paladin,Neutral Good,Erin,Naga
965,999999,10,6,20,3,13,5,13184,180,14,96,13,17,6121,Wizard,Neutral Evil,Sue,Halfling
966,987,3,13,15,15,2,16,4142,27,139,9,89,14,15896,Wizard,Neutral Good,Sue,Minotaur
967,6,6,19,1,11,3,8,4040,47,106,24,81,19,15867,Paladin,Chaotic Neutral,Mandy,Dwarf
968,138,10,3,8,14,5,20,12407,27,88,3,1,9,19128,Warlock,Neutral Evil,Frank,Gnome
969,214,13,17,13,4,19,8,11467,77,92,9,63,4,10557,Rogue,True Neutral,Frank,Minotaur
970,337,17,20,8,19,18,11,137,95,153,68,102,4,9465,Necromancer,Neutral Good,Mandy,Halfling
971,467,7,12,17,14,9,14,3170,114,125,1,123,2,3051,Wizard,Lawful Evil,Sue,Gnome
972,213,14,14,19,19,8,12,11735,59,50,48,32,12,7849,Warlock,Chaotic Neutral,Sue,Dwarf
973,784,17,19,8,10,8,19,3820,51,153,45,102,14,16947,Paladin,Lawful Evil,Joe,Human
974,999999,4,16,6,18,3,3,8838,146,29,109,11,7,4421,Paladin,Lawful Evil,Erin,Dragon
975,767,14,9,17,2,14,18,14122,108,164,40,57,11,10223,Rogue,Neutral Good,Mandy,Gnome
976,173,11,9,5,11,12,8,10598,147,19,1,19,9,3919,Knight,Chaotic Neutral,Mandy,Gnome
977,999999,6,11,12,8,8,9,13510,15,153,9,120,14,9382,Paladin,Lawful Neutral,Valencia,Dwarf
978,999999,11,20,1,18,17,17,2446,48,194,46,141,5,15037,Knight,Chaotic Good,Valencia,Naga
979,106,18,2,7,7,16,8,11335,10,110,4,82,18,19968,Rogue,Neutral Good,Mandy,Gnome
980,999999,12,11,20,9,10,18,4864,65,91,18,91,12,18726,Rogue,Neutral Good,Bob,Minotaur
981,999999,14,11,16,14,2,14,5488,41,8,31,4,13,16080,Conjurer,Lawful Evil,Billy,Dragon
982,557,1,3,16,15,18,17,13952,178,158,82,130,8,14285,Wizard,Lawful Evil,Mandy,Naga
983,219,5,8,8,16,14,15,15699,131,128,129,56,16,10523,Conjurer,True Neutral,Sue,Gnome
984,857,9,13,13,2,9,13,9717,130,138,126,14,19,13399,Barbarian,Chaotic Neutral,Erin,Minotaur
985,85,17,9,12,18,18,10,16883,161,153,19,107,5,13788,Knight,Chaotic Good,Mandy,Naga
986,661,12,19,8,9,5,10,12194,123,35,1,5,13,17356,Necromancer,Lawful Evil,Joe,Naga
987,847,8,2,2,11,17,20,4966,75,29,55,13,1,8311,Wizard,Chaotic Neutral,Frank,Dwarf
988,793,19,10,9,18,2,2,10669,61,111,26,64,15,850,Conjurer,Chaotic Neutral,Erin,Human
989,732,20,10,19,8,12,8,7561,69,7,23,4,4,6682,Warlock,Lawful Good,Billy,Halfling
990,856,6,3,2,5,12,3,1984,48,180,26,150,16,3131,Paladin,Neutral Good,Joe,Human
991,247,7,9,20,4,14,19,16652,125,64,112,50,13,6332,Necromancer,Lawful Good,Erin,Minotaur
992,808,15,20,17,18,15,6,9344,33,48,5,27,20,11217,Wizard,Lawful Good,Valencia,Minotaur
993,845,19,7,2,5,7,6,18697,145,42,5,30,18,9810,Wizard,Lawful Evil,Mandy,Dragon
994,923,3,18,14,2,8,12,8023,183,121,154,23,4,13273,Paladin,Chaotic Neutral,Sue,Gnome
995,871,20,20,17,7,4,14,9403,88,139,58,137,12,6470,Rogue,Neutral Good,Joe,Naga
996,999999,6,3,2,9,14,11,8532,91,18,80,11,9,3734,Barbarian,True Neutral,Bob,Dragon
997,999999,8,14,6,3,15,15,7667,83,195,41,156,1,7920,Knight,Lawful Evil,Sue,Minotaur
998,856,12,7,7,2,12,17,14133,24,123,5,45,17,18054,Warlock,Lawful Evil,Bob,Dragon
999,670,9,9,13,3,17,10,2945,60,152,57,51,4,7258,Conjurer,Neutral Evil,Mandy,Halfling
1000,945,4,12,15,2,7,13,419,28,149,7,54,12,4117,Rogue,Chaotic Evil,Frank,Halfling
1001,469,17,20,5,12,16,10,5435,59,176,53,63,20,7735,Knight,Chaotic Good,Joe,Halfling
1002,999999,5,1,9,20,10,2,18146,79,24,42,17,17,8166,Rogue,Neutral Evil,Mandy,Halfling
1003,82,7,7,20,6,1,13,10621,25,109,24,53,19,3184,Wizard,Lawful Good,Mandy,Dwarf
1004,999999,11,20,16,20,18,4,8709,47,47,36,37,7,3377,Knight,Neutral Good,Joe,Dragon
1005,554,18,9,18,11,2,13,4712,50,64,3,57,15,19279,Rogue,Neutral Evil,Valencia,Dragon
1006,373,11,11,13,15,7,16,2390,149,189,65,40,14,2930,Wizard,Lawful Evil,Joe,Naga
1007,999999,4,17,14,8,20,2,219,104,96,13,68,18,17181,Paladin,Chaotic Good,Joe,Minotaur
1008,999999,12,15,1,12,18,11,5477,31,167,7,18,11,14892,Rogue,Chaotic Neutral,Valencia,Naga
1009,191,11,5,11,18,11,9,14494,55,95,7,37,9,10827,Knight,Chaotic Good,Billy,Human
1010,371,5,19,12,19,10,17,3000,3,137,3,105,2,13017,Necromancer,Neutral Good,Joe,Minotaur
1011,289,5,14,11,11,3,12,9540,181,175,110,146,14,6883,Wizard,Neutral Evil,Frank,Halfling
1012,866,17,4,18,15,18,1,5930,195,20,76,8,18,6983,Conjurer,Lawful Good,Frank,Minotaur
1013,152,6,3,1,4,17,17,8126,14,105,6,99,4,2738,Rogue,Chaotic Good,Billy,Naga
1014,127,11,6,19,1,14,2,9854,118,35,38,1,6,5584,Warlock,Chaotic Neutral,Joe,Halfling
1015,62,10,11,4,5,12,13,8955,109,175,33,93,15,14023,Knight,Chaotic Neutral,Bob,Dragon
1016,787,17,7,14,5,14,6,14066,58,190,44,63,9,11757,Barbarian,True Neutral,Erin,Dragon
1017,897,5,6,16,16,17,9,12796,195,74,194,13,12,12424,Wizard,True Neutral,Frank,Human
1018,971,7,20,9,12,18,16,4667,69,13,35,12,13,19887,Knight,Lawful Neutral,Sue,Halfling
1019,79,16,10,17,3,2,1,12855,52,81,6,18,7,14377,Conjurer,Neutral Good,Frank,Gnome
1020,107,15,3,8,11,12,11,500,37,149,6,92,8,8795,Wizard,Neutral Evil,Bob,Halfling
1021,156,3,15,10,5,2,19,12474,137,3,66,1,3,16609,Necromancer,True Neutral,Sue,Gnome
1022,30,7,16,16,11,9,13,2730,126,135,108,119,4,18257,Paladin,Chaotic Neutral,Billy,Human
1023,23,6,2,7,20,20,2,14639,90,64,30,63,11,14125,Warlock,Neutral Good,Valencia,Dwarf
1024,692,7,18,1,9,1,6,2084,22,168,3,139,18,17877,Wizard,Neutral Evil,Erin,Gnome
1025,834,10,2,8,7,16,15,19163,131,16,21,9,12,14552,Paladin,Lawful Evil,Joe,Gnome
1026,706,14,9,17,16,16,4,7667,137,137,116,23,8,9581,Wizard,Lawful Neutral,Frank,Halfling
1027,949,15,1,8,12,19,15,6253,10,135,6,31,16,1518,Barbarian,Neutral Good,Sue,Dragon
1028,668,18,6,13,2,15,15,18542,94,127,88,102,6,15100,Paladin,Neutral Good,Sue,Dragon
1029,342,11,11,10,16,17,1,16840,8,16,1,6,20,16429,Conjurer,Chaotic Good,Frank,Halfling
1030,745,7,7,20,14,16,14,9214,21,31,21,17,14,5073,Rogue,Lawful Evil,Erin,Naga
1031,658,19,5,9,20,12,13,16037,55,188,32,121,20,14164,Warlock,Neutral Evil,Frank,Dragon
1032,561,13,7,3,8,19,3,8317,53,122,28,54,11,11056,Warlock,Neutral Evil,Sue,Dwarf
1033,247,6,5,7,19,14,6,4438,14,38,11,26,18,8851,Necromancer,True Neutral,Valencia,Dwarf
1034,535,16,15,19,3,20,11,18401,143,97,22,89,2,10183,Paladin,Chaotic Neutral,Erin,Gnome
1035,152,19,17,2,10,4,2,18924,67,41,56,32,16,4472,Conjurer,True Neutral,Valencia,Naga
1036,264,1,5,15,4,11,3,3302,25,57,11,33,5,10538,Warlock,True Neutral,Sue,Dragon
1037,385,5,2,3,12,2,9,5269,29,6,22,6,2,18319,Wizard,Chaotic Evil,Frank,Dragon
1038,843,6,2,7,20,4,7,13812,86,38,21,16,16,19482,Paladin,Lawful Neutral,Billy,Gnome
1039,750,12,11,18,2,5,9,17018,108,146,82,66,19,8220,Paladin,Lawful Neutral,Bob,Dragon
1040,656,12,2,3,10,15,7,16812,157,128,67,48,14,16100,Wizard,Lawful Neutral,Frank,Dragon
1041,999999,17,5,20,20,5,11,5771,42,78,24,59,7,11112,Warlock,Lawful Evil,Erin,Minotaur
1042,530,13,13,3,17,15,16,10525,90,85,80,16,11,3998,Necromancer,Chaotic Evil,Mandy,Halfling
1043,160,13,1,6,11,9,12,17673,14,79,2,72,14,1665,Paladin,Chaotic Good,Mandy,Naga
1044,4,14,4,6,16,5,5,12670,95,181,38,169,5,7784,Rogue,Lawful Neutral,Mandy,Dwarf
1045,485,10,12,16,10,4,1,17423,67,140,16,48,9,7003,Barbarian,True Neutral,Valencia,Minotaur
1046,5,18,15,19,5,2,4,10893,104,44,85,7,15,11769,Rogue,Chaotic Evil,Billy,Dwarf
1047,999999,14,3,1,3,12,3,13871,29,161,21,11,16,17051,Knight,Lawful Evil,Mandy,Gnome
1048,880,18,8,6,5,7,17,11703,36,81,16,36,18,1445,Paladin,Lawful Good,Mandy,Gnome
1049,886,9,2,17,4,9,17,3894,113,2,9,1,12,15062,Paladin,Lawful Neutral,Sue,Dwarf
1050,142,6,3,17,9,5,19,4137,190,139,31,1,5,11128,Warlock,Chaotic Neutral,Erin,Gnome
1051,327,15,5,3,12,20,8,14307,12,173,8,153,7,18345,Wizard,Chaotic Neutral,Sue,Dragon
1052,244,2,18,15,12,2,20,16298,82,110,11,108,17,6625,Wizard,Lawful Good,Erin,Dwarf
1053,471,20,17,12,18,1,7,2043,179,144,38,22,1,5758,Barbarian,Neutral Evil,Mandy,Dragon
1054,280,14,4,8,18,2,18,19430,39,137,9,91,17,18473,Wizard,Lawful Good,Sue,Human
1055,914,20,16,3,8,9,2,16885,41,129,21,107,12,10075,Wizard,Lawful Neutral,Mandy,Human
1056,826,3,17,19,11,9,6,14004,13,69,4,24,6,14380,Barbarian,Lawful Good,Valencia,Naga
1057,243,11,13,12,14,4,10,14581,176,187,43,96,1,13521,Rogue,Chaotic Neutral,Sue,Halfling
1058,98,11,15,16,1,20,6,16389,75,186,64,149,2,6188,Warlock,Chaotic Good,Bob,Human
1059,932,3,5,14,17,3,20,34,153,152,83,150,11,17506,Necromancer,Chaotic Good,Sue,Naga
1060,835,18,9,18,7,16,17,9329,179,153,24,134,10,8605,Barbarian,Chaotic Neutral,Sue,Halfling
1061,999999,3,2,16,13,4,11,14032,98,131,75,96,2,15472,Warlock,Chaotic Good,Billy,Gnome
1062,143,2,8,4,11,9,18,10300,175,197,36,56,13,5443,Barbarian,True Neutral,Frank,Dragon
1063,58,11,2,15,3,13,9,12568,73,2,64,2,15,12197,Paladin,Chaotic Evil,Frank,Dragon
1064,35,12,15,1,14,10,7,1312,181,102,68,91,7,15493,Rogue,Neutral Evil,Sue,Dwarf
1065,999999,16,15,6,6,7,14,16686,57,108,29,49,13,10400,Barbarian,Lawful Evil,Billy,Gnome
1066,999999,19,2,12,3,6,10,18533,79,154,78,132,13,8608,Knight,Chaotic Neutral,Erin,Human
1067,17,14,14,10,15,10,18,11154,117,151,44,56,20,19024,Necromancer,Neutral Good,Erin,Human
1068,999999,13,9,12,7,14,13,4473,144,21,126,12,8,15218,Rogue,Neutral Good,Erin,Halfling
1069,581,7,19,12,16,13,12,19693,45,113,29,43,1,18125,Knight,Neutral Evil,Mandy,Halfling
1070,999999,13,6,13,14,7,13,3252,119,59,25,13,11,16227,Necromancer,Chaotic Evil,Erin,Gnome
1071,523,7,19,11,10,9,1,19633,164,191,48,59,20,12021,Wizard,Neutral Evil,Joe,Halfling
1072,313,8,8,11,8,11,3,7050,165,123,94,17,10,612,Barbarian,Chaotic Neutral,Bob,Human
1073,526,18,20,20,6,17,10,11126,17,140,5,4,17,7740,Warlock,Neutral Evil,Frank,Dwarf
1074,591,8,18,8,18,5,18,16524,13,6,7,2,9,4400,Paladin,Lawful Good,Erin,Dwarf
1075,864,19,15,14,11,13,9,10589,152,3,116,1,9,6498,Necromancer,Chaotic Good,Bob,Dragon
1076,999999,4,7,13,1,18,13,16038,86,184,3,112,4,15682,Rogue,True Neutral,Joe,Dwarf
1077,228,2,20,6,5,12,11,19385,191,179,190,105,4,15143,Knight,Neutral Good,Valencia,Dragon
1078,472,20,4,6,15,2,3,6444,132,68,92,17,15,12469,Necromancer,True Neutral,Frank,Minotaur
1079,438,2,17,19,16,19,20,3577,150,161,42,41,10,15637,Warlock,Neutral Good,Frank,Halfling
1080,833,7,10,7,13,8,18,13551,91,25,55,9,18,13087,Paladin,Lawful Neutral,Valencia,Dwarf
1081,164,10,8,15,17,15,9,6870,22,82,14,23,4,1178,Necromancer,Lawful Evil,Valencia,Dwarf
1082,197,19,10,19,4,19,10,10429,143,123,87,92,4,7322,Rogue,Neutral Good,Frank,Gnome
